rms,peak,crest_factor,energy_50hz,energy_100hz,energy_150hz,label
0.4081026017665863,0.6536569595336914,1.601697564125061,0.06958421319723129,0.11571037769317627,0.08041489124298096,0
0.43293434381484985,0.9394464492797852,2.1699512004852295,0.11328255385160446,0.26274994015693665,0.05485829710960388,0
0.4349256455898285,0.6718759536743164,1.5448064804077148,0.07436787337064743,0.09339138865470886,0.07179328054189682,0
0.46986526250839233,0.7438011169433594,1.5830093622207642,0.14391584694385529,0.7275635600090027,0.11302001029253006,0
0.4637516140937805,0.7315120697021484,1.5773789882659912,0.24178744852542877,0.8660423755645752,0.06632181257009506,0
0.48134753108024597,0.7961587905883789,1.6540206670761108,0.21365757286548615,0.209714874625206,0.106112539768219,0
0.47747671604156494,0.7890958786010742,1.6526373624801636,0.18469521403312683,0.12634514272212982,0.06568360328674316,0
0.5010291934013367,0.9235515594482422,1.843308925628662,0.08971311897039413,0.16456374526023865,0.07593758404254913,0
0.5648238062858582,0.9158134460449219,1.6214144229888916,0.16370192170143127,0.1736031323671341,0.11772443354129791,0
0.5231571197509766,0.8475276231765747,1.6200250387191772,0.14413857460021973,0.16597329080104828,0.08218742907047272,0
0.5148810744285583,0.8865385055541992,1.7218315601348877,0.1303967833518982,0.07563082873821259,0.08072823286056519,0
0.5481707453727722,0.9278786182403564,1.6926817893981934,0.14128759503364563,0.13247758150100708,0.12084339559078217,0
0.5929187536239624,0.9551916122436523,1.6109991073608398,0.09907026588916779,0.11781135201454163,0.15410402417182922,0
0.6436368227005005,1.0249414443969727,1.5924220085144043,0.16880673170089722,0.17441996932029724,0.12309663742780685,0
0.6575039029121399,0.9799633026123047,1.4904296398162842,0.20683491230010986,0.16130731999874115,0.169290691614151,0
0.6527318954467773,1.0201759338378906,1.5629326105117798,0.20908835530281067,0.209403857588768,0.16781015694141388,0
0.613337516784668,1.064277172088623,1.7352226972579956,0.11511050164699554,0.1118384376168251,0.08421328663825989,0
0.5838181376457214,1.0216169357299805,1.7498890161514282,0.2226649820804596,0.28957220911979675,0.1534583568572998,0
0.5908482074737549,0.9896926879882812,1.675037145614624,0.14053303003311157,0.19767865538597107,0.08927474915981293,0
0.632134199142456,1.0212011337280273,1.6154814958572388,0.22759383916854858,0.09844718873500824,0.10137666016817093,0
0.6827616691589355,1.07927405834198,1.5807478427886963,1.1626663208007812,0.24079585075378418,0.22157931327819824,0
0.58186936378479,1.110283613204956,1.9081320762634277,0.1978709101676941,0.20339001715183258,0.13110201060771942,0
0.7154653072357178,1.1317729949951172,1.5818698406219482,0.5329906344413757,0.5606160163879395,0.16814520955085754,0
0.6610231399536133,1.1635644435882568,1.7602477073669434,0.15110193192958832,0.19759055972099304,0.1842576414346695,0
0.6539331078529358,0.9853286743164062,1.5067728757858276,0.17747029662132263,0.13823768496513367,0.15405571460723877,0
0.6137717366218567,1.1965937614440918,1.949574589729309,0.11988742649555206,0.1358645260334015,0.16027379035949707,0
0.6610351204872131,1.0182924270629883,1.5404512882232666,0.2614164352416992,0.14995498955249786,0.18093685805797577,0
0.7632595300674438,1.188276767730713,1.55684494972229,0.16065797209739685,0.12033499777317047,0.1590633988380432,0
0.6404661536216736,1.9148290157318115,2.9897427558898926,0.17858292162418365,0.0999639481306076,0.19174107909202576,0
0.651797890663147,1.1773509979248047,1.8063130378723145,0.3287639617919922,0.21829286217689514,0.159324511885643,0
0.631687581539154,1.347383737564087,2.132990598678589,0.22534503042697906,0.3200555443763733,0.22609809041023254,0
0.7406147122383118,1.2434873580932617,1.678993582725525,0.21748065948486328,0.2020581066608429,0.18317687511444092,0
0.6998720765113831,1.2547614574432373,1.7928440570831299,0.4376623332500458,0.28772616386413574,0.17795853316783905,0
0.7287282347679138,1.3164348602294922,1.8064825534820557,0.16202691197395325,0.13169452548027039,0.2220667451620102,0
0.7234920263290405,1.1917684078216553,1.6472446918487549,0.23068691790103912,0.11681653559207916,0.23333828151226044,0
0.6904292106628418,1.1284570693969727,1.6344283819198608,0.7740957736968994,0.15157483518123627,0.17838054895401,0
0.6725543141365051,1.0929806232452393,1.6251187324523926,0.22818230092525482,0.13378746807575226,0.13404978811740875,0
0.7106335759162903,1.1122033596038818,1.5650869607925415,0.16992110013961792,0.22535841166973114,0.24553745985031128,0
0.7111180424690247,1.140324592590332,1.6035658121109009,0.248515784740448,0.13569305837154388,0.19950304925441742,0
0.679506778717041,1.141266107559204,1.6795507669448853,0.40644311904907227,0.27045679092407227,0.20661750435829163,0
0.7414198517799377,1.1542210578918457,1.556771159172058,0.5154741406440735,0.08834342658519745,0.21707752346992493,0
0.7070776224136353,1.2231101989746094,1.729810357093811,1.1774097681045532,0.18481460213661194,0.2188384234905243,0
0.6658132076263428,1.1868979930877686,1.782629132270813,0.18903984129428864,0.1257818639278412,0.19718191027641296,0
0.7470406889915466,1.2702858448028564,1.7004239559173584,1.6104130744934082,0.39162424206733704,0.1621473729610443,0
0.7531271576881409,1.1786205768585205,1.5649689435958862,1.1468983888626099,0.3018128275871277,0.16068243980407715,0
0.7295518517494202,1.2138943672180176,1.6638904809951782,0.4021470844745636,0.5518621206283569,0.21422603726387024,0
0.7857570648193359,1.1725971698760986,1.4923151731491089,0.40750089287757874,0.5661133527755737,0.27497270703315735,0
0.775693416595459,1.2131502628326416,1.5639559030532837,0.1563340425491333,0.3103812336921692,0.12316881120204926,0
0.7442386746406555,1.2403802871704102,1.6666431427001953,0.2806089222431183,0.6944195628166199,0.16374213993549347,0
0.7203652262687683,1.2258212566375732,1.7016663551330566,0.4263688325881958,0.6306465268135071,0.12493829429149628,0
0.3926788568496704,0.902099609375,2.2972960472106934,0.12103726714849472,0.055075205862522125,0.1037759929895401,0
0.38502204418182373,0.9311504364013672,2.4184341430664062,0.08697667717933655,0.098710797727108,0.17868831753730774,0
0.4006044268608093,0.7915905714035034,1.9759905338287354,0.10326457023620605,0.0442863292992115,0.07398509979248047,0
0.4080691635608673,0.9399700164794922,2.303457498550415,0.14101481437683105,0.08354191482067108,0.0847695842385292,0
0.32349130511283875,0.9571800231933594,2.958904981613159,0.08398003876209259,0.10987892001867294,0.6751977205276489,0
0.3410397171974182,0.9400248527526855,2.756350040435791,0.072453573346138,0.10643664747476578,0.5751482844352722,0
0.33460646867752075,0.9653711318969727,2.885094165802002,0.08607637137174606,0.10591299086809158,0.590442955493927,0
0.39597374200820923,0.9332575798034668,2.3568673133850098,0.12789998948574066,0.07092376798391342,0.15104493498802185,0
0.37089958786964417,0.7821493148803711,2.1087899208068848,0.06129128485918045,0.07336729764938354,0.07488921284675598,0
0.29083386063575745,0.9492988586425781,3.264058828353882,0.06564141809940338,0.04070288687944412,0.06817175447940826,0
0.25157785415649414,0.9306402206420898,3.6992135047912598,0.10554239153862,0.07771337032318115,0.11299692839384079,0
0.27442461252212524,0.943901538848877,3.439565896987915,0.0974942222237587,0.07628423720598221,0.12909719347953796,0
0.25810691714286804,0.5632801055908203,2.18235182762146,0.06618423759937286,0.07885899394750595,0.10501189529895782,0
0.32827556133270264,0.9429826736450195,2.8725337982177734,0.12574027478694916,0.08911296725273132,0.4522850513458252,0
